id,company_name
223036,Tech Mahindra Limited
223829,DLF Limited
194774,"Zedge, Inc"
194786,Yangtze River Port and Logistics Limited
194805,Zai Lab Limited
206479,"Atlas Energy Group, LLC"
242921,Papaya Growth Opportunity Corp I
240058,VectivBio Holding AG
240078,Geo Group Inc
240111,Prenetics Global Ltd
240161,Fednat Holding Co
240188,SG Blocks Inc
240194,Joby Aviation
204407,"Powell Industries, Inc"
242940,Allarity Therapeutics Inc
240240,ForgeRock Inc
240335,Power & Digital Infrastructure Acquisition II Corp
207017,"Chuy's Holdings, Inc"
240388,Alcoa Corp
194293,"United Bancorp, Inc"
242952,Healthwell Acquisition I Corp Unit
191260,Diversified Healthcare Trust
204848,Euroseas Ltd
242962,INVO Bioscience Inc
242663,CNFinance Holdings Ltd
242702,Ranger Oil Corp
193587,Nine Dragons Paper (Holdings) Limited
194172,"Westwood Holdings Group, Inc"
242773,Diageo PLC ADR
244116,Mainstreet Bank
242820,Skydeck Acquisition Corp
194081,VolitionRx Limited
189978,"Beasley Broadcast Group, Inc"
242934,Inhibrx Inc
190504,"Caleres, Inc"
194822,"Shell Midstream Partners, L.P"
207628,"Alder BioPharmaceuticals, Inc"
207644,"Legg Mason, Inc"
195535,Service Properties Trust
242981,Knightscope Inc
194915,New Senior Investment Group Inc
205295,"eHealth, Inc"
195103,Sabine Royalty Trust
243279,Gitlab Inc
212513,Mapletree Commercial Trust
242994,EBANG INTL HLDGS (NEW) A
195473,"Southwest Gas Holdings, Inc"
242996,Seaport Calibre Materials Acquisition Corp
243450,Surface Oncology Inc
196987,Aroundtown SA
194113,Verona Pharma plc
194307,"Timberland Bancorp, Inc"
202261,B.Grimm Power Public Company Limited
239904,AC Energy Philippines Inc
202323,SoftBank Group Corp
244053,Evgo Inc
214011,Scout24 AG
213637,Midwest Holding Inc
239972,Torfs L. NV
203795,"Horizon Bancorp, Inc"
195550,"Sun Communities, Inc"
194800,"Zion Oil & Gas, Inc"
195004,Rosehill Resources Inc
194316,TransUnion
194326,The Stars Group Inc
202415,Energy Absolute Public Company Limited
189762,Monster Beverage Corporation
189892,"Vivint Solar, Inc"
194777,Zebra Technologies Corporation
194790,Zumiez Inc
214624,Venus Medtech (Hangzhou) Inc
189898,Xcel Energy Inc
194857,"SIGA Technologies, Inc"
204098,Globant S.A
204101,Carpenter Technology Corporation
189946,KLA Corporation
194841,San Juan Basin Royalty Trust
194909,SYNNEX Corporation
189942,"BioTelemetry, Inc"
189985,Baxter International Inc
240375,Portillo's Inc
194986,The Simply Good Foods Company
204258,"Cloudera, Inc"
194996,"Global Self Storage, Inc"
207317,Linde plc
190086,Franklin Financial Services Corporation
190117,Dynagas LNG Partners LP
238668,DINO POLSKA SA
238542,Polskie Gornictwo Naftowe i Gazownictwo S.A.
238501,Powszechna Kasa Oszczednosci Bank Polski S.A.
238520,Polski Koncern Naftowy ORLEN S.A.
204488,"City Office REIT, Inc"
204606,MSA Safety Incorporated
189817,The Boeing Company
242872,Protagenic Therapeutics
204629,The New Home Company Inc
207731,Keio Corporation
242618,Reebonz Holding Ltd
242619,Greenland Acquisition Corp
242623,Talon 1 Acquisition Corp
190292,Unitil Corporation
204746,"Merit Medical Systems, Inc"
206121,Power REIT
195277,"Tandy Leather Factory, Inc"
242637,Synthesis Energy Systems Inc
242638,Frontier Acquisition Corp
242642,Miller/Howard High Income Equity
242643,Riskified Ltd
190368,China Life Insurance Company Limited
190397,Eaton Corporation plc
242662,Mesa Air Group Inc
190417,United Internet AG
190423,Ingersoll Rand Inc
195360,"Terra Nitrogen Company, L.P"
190429,JPMorgan Chase & Co
242674,Zeta Global Holdings Corp
190435,"NetApp, Inc"
207796,Connexus Corporation
243113,Generation Asia I Acquisition Ltd
243118,Brilliant Acquisition Corp
190755,Glencore plc
190786,Metro Inc
243125,Stryve Foods Inc
243136,Sharps Technology Inc
243146,Mawson Infrastructure Group Inc
196354,Motif Bio plc
208884,Yunji Inc
208912,Japan Real Estate Investment Corporation
202377,Gulf Energy Development Public Company Limited
243174,AP Acquisition Corp
243180,Ipic Entertainment Inc
190919,"Simon Property Group, Inc"
243191,Finwise Bancorp
190969,Ladenburg Thalmann Financial Services Inc
191014,Deckers Outdoor Corporation
243231,Nuvectis Pharma Inc
243520,Parke Bancorp Inc
203686,Daiwa House REIT Investment Corporation
243235,BIT BROTHER LTD.
191072,Shaw Communications Inc
243238,Nuveen Preferred & Income Term Fund
201072,Hoshizaki Corporation
243240,Applied Blockchain Inc
191105,SLM Corporation
191109,SL Green Realty Corp
195624,Adyen N.V
191125,SFL Corporation Ltd
191139,"CSG Systems International, Inc"
191140,Glu Mobile Inc
191142,AerCap Holdings N.V
243255,TROOPS Inc
243257,WAITR HOLDINGS INC. NEW
191187,Sanofi
204793,Erie Indemnity Company
191226,"Synopsys, Inc"
207146,"Alexander's, Inc"
243282,COCRYSTAL PHARMA NEW O.N.
243287,HH&L Acquisition Co
191274,Alliance Data Systems Corporation
243285,Keyarch Acquisition Corporation Unit
204890,"Enzon Pharmaceuticals, Inc"
204800,"Energy Recovery, Inc"
204805,"Old Second Bancorp, Inc"
243293,7GC & Holdings Co Inc
243291,Avenue Therapeutics Inc
207213,Paragon Shipping Inc
243297,Tradeup Acquisition Corp
191291,Curtiss-Wright Corporation
243299,Ree Automotive Holding Inc
191313,"Tilly's, Inc"
191312,REX American Resources Corporation
203355,Nippon Telegraph and Telephone Corporation
191319,"The PNC Financial Services Group, Inc"
243306,Replimune Group Inc
191351,CNX Resources Corporation
191365,Tiffany & Co
191378,"Roper Technologies, Inc"
191433,"Mohawk Industries, Inc"
191388,W. R. Grace & Co
243330,VIVANI MED.INC. NEW O.N.
191411,"Preferred Apartment Communities, Inc"
203987,"America's Car-Mart, Inc"
197930,CITIC Securities Company Limited
198359,Tsingtao Brewery Company Limited
243343,RMG Acquisition Corp III
191461,Thermo Fisher Scientific Inc
191499,"The Hartford Financial Services Group, Inc"
204003,"General Moly, Inc"
203857,"MACOM Technology Solutions Holdings, Inc"
191486,Harmony Gold Mining Company Limited
191529,Pilgrim's Pride Corporation
243359,ARCIMOTO INC. NEW
191541,"Texas Capital Bancshares, Inc"
206092,"Biomerica, Inc"
243370,Inflection Point Acquisition Corp Unit
191717,Yadea Group Holdings Ltd
243372,Global-E Online Ltd
193590,China Overseas Property Holdings Limited
193629,Li Ning Company Limited
206134,"Kinsale Capital Group, Inc"
190864,Moody's Corporation
205660,FGL Holdings
209889,ECA Marcellus Trust I
243380,Flame Acquisition Corp
205680,Data I/O Corporation
191540,"Leidos Holdings, Inc"
206140,"Insteel Industries, Inc"
194157,Vicor Corporation
190830,"Expeditors International of Washington, Inc"
194660,"Yext, Inc"
243396,Aetherium Acquisition Corp
194214,Western Alliance Bancorporation
194242,"Waddell & Reed Financial, Inc"
190927,Starbucks Corporation
243420,Vor Biopharma Inc
207511,Lonestar Resources US Inc
194323,TriMas Corporation
243588,Sophia Genetics SA
243606,Minerva Surgical Inc
191588,Perrigo Company plc
194402,"Universal Logistics Holdings, Inc"
194404,Ultralife Corporation
194426,"Unity Bancorp, Inc"
194632,"Xencor, Inc"
194645,XBiotech Inc
243615,Neogames SA
208162,BioNTech SE
194714,"W&T Offshore, Inc"
243641,Haynes International Inc
205917,"QEP Resources, Inc"
194301,180 Degree Capital Corp
206184,"Kimbell Royalty Partners, LP"
191149,Caesars Entertainment Corporation
243485,Invesco High Income 2023 Target Term Fund
243654,Paramount Global Class B
243490,Vivakor Inc
194984,"Stein Mart, Inc"
215325,Compagnie Financiere Richemont SA
195066,Robert Half International Inc
243797,Wisekey International Holding AG
205021,Dell Technologies Inc
243801,Bioventus Inc
243512,Virtus Stone Harbor Emerging Markets Total Income Fund
243515,Taboola
191107,Tryg A/S
206083,"JD.com, Inc"
243535,D and Z Media Acquisition Corp
243536,PIMCO Dynamic Income Fund
243548,KKR Income Opportunities Fund
243549,Purecycle Technologies Holdings Corp
194944,Electrameccanica Vehicles Corp
195027,"Ruby Tuesday, Inc"
206111,KKR Real Estate Finance Trust Inc
194997,Sharing Economy International Inc
235261,PPB Group Berhad
195373,"STRATA Skin Sciences, Inc"
221616,Topsports International Holdings Limited
243580,Inspirato Inc
229271,Boeing Co
195470,Standex International Corporation
243587,Apollo Tactical Income Fund Inc.
243593,ACV Auctions Inc
195498,Taitron Components Incorporated
243605,Talkspace Inc
243607,First Trust New Opps MLP & Energy Fund
243609,PepperLime Health Acquisition Corp
237835,HDFC Asset Management Company Limited
195961,Neste Oyj
196079,CK Hutchison Holdings Limited
239954,Cabot Creamery Cooperative Inc
204272,Chatham Lodging Trust
239978,Bolckmans Vastgoed
240009,Carrosserie Bijloke BV
243645,Theseus Pharmaceuticals Inc
243656,BLUE WATER VACCIN.-00001
243664,Far Peak Acquisition Corp
243661,Ross Acquisition II Corp
243662,Crescent Capital BDC Inc
243670,Bridge Investment Group Holdings Inc
243690,Staffing 360 Solutions Inc
243693,Inception Growth Acquisition Ltd
243710,Arbor Rapha Capital Bioholdings Corp I
243731,Nexpoint Real Estate Finance Inc
243742,Tekla World Healthcare Fund
243746,Alpha Healthcare Acquisition Corp III
205765,Fifth Street Asset Management Inc
202022,JSR Corporation
202077,Ratch Group Public Company Limited
203312,NTT DATA Corporation
219872,Bupa Arabia for Cooperative Insurance Company
243781,Volcon Inc
203718,Microbot Medical Inc
243867,Cue Health Inc
243787,GlucoTrack Inc
203757,Adient plc
203793,Coupa Software Incorporated
243800,Oxbridge Acquisition Corp
243810,Pliant Therapeutics Inc
243904,Nextdoor Holdings Inc
243817,Bt Brands Inc
243918,Bioatla Inc
243923,O-I Glass Inc
243928,TLG Acquisition One Corp
243845,Post Holdings Partnering Corp
243847,Virtus Diversified Income & Convertible Fund
206330,"Neos Therapeutics, Inc"
220975,Paradigm System Solutions Inc
203990,"GNC Holdings, Inc"
203991,"Cresud Sociedad Anonima Comercial, Inmobiliaria, Financiera y Agropecuaria"
243875,TREVENA INC. DL-001
243882,Doximity Inc
204037,"Genworth Financial, Inc"
243970,Singular Genomics Systems Inc
243899,Global Technology Acquisition Corp I
243902,GX Acquisition Corp II
205206,Ellomay Capital Ltd
243919,Apeiron Capital Investment Corp
206383,"Accelerate Diagnostics, Inc"
206632,Invacare Corporation
243953,First Trust Dynamic Europe Equity Income
204136,Capri Holdings Limited
206437,"Avid Technology, Inc"
243975,Archer Aviation Inc
205231,Emmis Communications Corporation
205248,"Delta Apparel, Inc"
243984,Jupiter Wellness Acquisition Corp
205239,"Emergent Capital, Inc"
204341,"Mistras Group, Inc"
244013,Arcadia Biosciences Inc
204441,Marine Petroleum Trust
244029,IX Acquisition Corp
244282,Option Care Health Inc
200956,Subaru Corporation
244284,Original Bark Co
189803,Brookfield Asset Management Inc
204309,CLARCOR Inc
204556,Modine Manufacturing Company
207275,Longfin Corp
204569,PLx Pharma Inc
204618,MSG Networks Inc
204491,"CIRCOR International, Inc"
220089,Yanbu National Petrochemical Company
204502,CompX International Inc
190234,Vipshop Holdings Limited
194395,Upwork Inc
204543,Preformed Line Products Company
206696,Braskem S.A
194526,The Berkeley Group Holdings plc
204288,Clarus Corporation
206790,"Cidara Therapeutics, Inc"
194354,"United States Lime & Minerals, Inc"
204555,"Model N, Inc"
205323,eGain Corporation
205330,"German American Bancorp, Inc"
204141,"Goldman Sachs BDC, Inc"
204905,"Enzo Biochem, Inc"
204924,"Extreme Networks, Inc"
204609,"Century Bancorp, Inc"
205350,Formula One Group
194832,"Star Group, L.P"
204331,"Home Bancshares, Inc. (Conway, AR)"
204621,Herbalife Nutrition Ltd
204626,MRC Global Inc
207041,"Apollo Medical Holdings, Inc"
204639,"Houlihan Lokey, Inc"
207090,"Citizens, Inc"
191324,"Honda Motor Co., Ltd"
204660,"Hanger, Inc"
207123,"TCG BDC, Inc"
204667,Mimecast Limited
205046,"EverQuote, Inc"
205296,"8x8, Inc"
239705,Sun Life Financial Inc.
191394,"Fortinet, Inc"
239955,Root Inc
207184,Allied Motion Technologies Inc
207200,"Network-1 Technologies, Inc"
196464,Rentokil Initial plc
204694,MGM Growth Properties LLC
206767,IRIDEX Corporation
240059,Braze Inc
191487,ResMed Inc
191006,"Superior Industries International, Inc"
205168,"On Deck Capital, Inc"
204671,Clipper Realty Inc
204719,CPI Card Group Inc
206224,Assure Holdings Corp
237585,China Conch Venture Holdings Ltd
204740,"Helix Energy Solutions Group, Inc"
240005,Slachthuis Marcel Van Hoornweder
240011,Van Hessche Beton
204750,Pacific Mercantile Bancorp
240013,Kenis Aardbeien 
240076,PB Bankshares Inc
204755,MakeMyTrip Limited
208882,Onto Innovation Inc
194819,Shopify Inc
204760,"HomeStreet, Inc"
207508,Northland Power Inc
207531,"LTC Properties, Inc"
239965,Celebration Packaging Limited
204764,Horace Mann Educators Corporation
205413,Cousins Properties Incorporated
204766,"Town Sports International Holdings, Inc"
203962,Mexco Energy Corporation
190164,Costamare Inc
205442,H.B. Fuller Company
205703,"Cryoport, Inc"
194866,"ServisFirst Bancshares, Inc"
204817,"Equity Bancshares, Inc"
191519,"Affiliated Managers Group, Inc"
191013,Scorpio Tankers Inc
190858,"Columbia Property Trust, Inc"
204828,"Esquire Financial Holdings, Inc"
204839,"Ossen Innovation Co., Ltd"
204270,MDJM Ltd
214113,International General Insurance Holdings Ltd
208062,Broadmark Realty Capital Inc
204898,"Diamond Hill Investment Group, Inc"
206093,Nektar Therapeutics
208259,"Surge Holdings, Inc"
208546,Skyline Champion Corporation
240110,SSLJ.com Ltd
204364,"Medifast, Inc"
189889,"Coca-Cola FEMSA, S.A.B. de C.V"
243247,Innoviz Technologies
194141,Vista Gold Corp
204519,"Malibu Boats, Inc"
204930,Exterran Corporation
191926,3SBio Inc
190538,Boston Scientific Corporation
205536,GoDaddy Inc
195405,"S&T Bancorp, Inc"
189896,Daqo New Energy Corp
189904,Oracle Corporation
189939,Bureau Veritas SA
189952,Monroe Capital Corporation
189956,International Flavors & Fragrances Inc
204856,Evolution Petroleum Corporation
204738,"Marcus & Millichap, Inc"
205794,"Five Point Holdings, LLC"
204873,Enlivex Therapeutics Ltd
204957,"EZCORP, Inc"
196623,Intertek Group plc
203752,"Co-Diagnostics, Inc"
211203,Standard Bank Group Limited
189962,Oppenheimer Holdings Inc
204984,Fanhua Inc
205885,Quidel Corporation
204273,Medley Management Inc
205312,"Dorchester Minerals, L.P"
223344,Divi's Laboratories Limited
206009,"Allena Pharmaceuticals, Inc"
205035,"Donaldson Company, Inc"
205038,"Dime Community Bancshares, Inc"
215111,ageas SA/NV
206059,Janus Henderson Group plc
216756,Wiwynn Corporation
211104,Tele2 AB (publ)
215082,Tenaga Nasional Berhad
205049,Entravision Communications Corporation
215924,Carrier Global Corporation
206097,"ARC Group Worldwide, Inc"
219913,The Company for Cooperative Insurance
194269,Tuesday Morning Corporation
201239,Tsuruha Holdings Inc
191320,"LogMeIn, Inc"
205086,"Dycom Industries, Inc"
189964,"Wolverine World Wide, Inc"
203925,Hugoton Royalty Trust
205105,"Agilysys, Inc"
229470,Costco Wholesale Corp
205116,"Enterprise Bancorp, Inc"
216677,Capitec Bank Holdings Limited
189771,AstraZeneca PLC
189777,International Business Machines Corporation
189789,Weibo Corporation
233905,Power Corporation Of Canada
194710,"Watts Water Technologies, Inc"
206865,Century Aluminum Company
205135,"DSP Group, Inc"
239974,Vento
206845,Cerus Corporation
229447,BHP Billiton Ltd
215060,Reinet Investments S.C.A
206877,CONSOL Energy Inc
206879,Celcuity Inc
206240,Industrial Logistics Properties Trust
205185,Masonite International Corporation
240165,Sumo Logic Inc
191331,China Merchants Port Holdings Company Limited
194770,"Zillow Group, Inc"
240232,Allego US Inc
240259,GRAVITAS EDUCATION ADR 20
240261,International Money Express Inc
204729,"Miller Industries, Inc"
206405,"New Relic, Inc"
240289,Brightsphere Investment Group Inc
205324,Enterprise Financial Services Corp
205339,"Galectin Therapeutics, Inc"
205342,Garrison Capital Inc
205904,QIAGEN N.V
220073,Indraprastha Gas Limited
240324,Springwater Special Situations Corp
240325,CF Acquisition IV Corp
204976,Oak Valley Bancorp
189809,Whirlpool Corporation
194420,"UMH Properties, Inc"
190707,Imperial Oil Limited
205352,Cubic Corporation
205354,PCB Bancorp
203960,Hingham Institution for Savings
191345,Alimentation Couche-Tard Inc
189813,"ICF International, Inc"
210861,Bouygues SA
205418,FS KKR Capital Corp
194798,Zomedica Pharmaceuticals Corp
205419,Covanta Holding Corporation
205439,Fulton Financial Corporation
205468,"PDF Solutions, Inc"
191203,Stellus Capital Investment Corporation
205493,"PDL BioPharma, Inc"
205495,Gerdau S.A
190015,Brunswick Corporation
205123,"Ebix, Inc"
205543,GCP Applied Technologies Inc
206591,"Blucora, Inc"
210869,Woodside Petroleum Ltd
210917,Clariant AG
205587,National Bank Holdings Corporation
205595,"FS Bancorp, Inc"
194831,Shake Shack Inc
205641,"Penske Automotive Group, Inc"
205663,Citizens & Northern Corporation
212920,Crown Resorts Limited
